Depot,Route,Vehicle
0,"[[22, 70662, 70651, 70651, 70666, 70666, 70662, 22], [22, 70835, 70830, 70840, 70650, 70830, 70650, 70835, 70840, 70838, 70838, 22]]","[1, 1]"
1,"[[6, 70670, 70671, 70664, 70671, 70670, 70664, 6], [6, 70660, 70656, 70656, 70660, 70653, 70658, 70653, 70658, 70818, 70822, 70812, 70822, 70818, 70816, 70812, 70816, 6]]","[1, 1]"
