Depot,Route
0,"[[22, 70656, 70656, 70662, 70666, 70660, 70660, 70662, 70666, 22], [22, 70650, 70650, 22], [22, 70840, 70830, 70838, 70835, 70838, 70840, 70830, 70835, 22]]"
1,"[[6, 70671, 70653, 70658, 70651, 70671, 70651, 70653, 70658, 6], [6, 70664, 70670, 70664, 70670, 70822, 70816, 70812, 70822, 70816, 70812, 6], [6, 70818, 70818, 6]]"
