Depot,Route
0,"[[22, 70650, 70651, 70671, 70671, 70651, 70650, 22], [22, 70662, 70666, 70656, 70656, 70666, 70662, 70830, 70660, 70660, 70830, 70818, 70818, 22], [22, 70658, 70653, 70664, 70653, 70658, 70664, 70822, 70822, 22], [22, 70838, 70840, 70835, 70838, 70840, 70835, 22]]"
1,"[[6, 70670, 70670, 70816, 70812, 70816, 70812, 6]]"
