Depot,Route
0,"[[22, 70662, 70656, 70656, 70666, 70666, 70662, 70840, 70830, 70840, 70830, 70822, 70822, 22]]"
1,"[[6, 70658, 70653, 70671, 70653, 70658, 70671, 6], [6, 70660, 70650, 70660, 70650, 6], [6, 70651, 70664, 70670, 70651, 70664, 70670, 70812, 70816, 70812, 70816, 6], [6, 70835, 70838, 70838, 70835, 70818, 70818, 6]]"
