Depot,Route
0,"[[22, 70660, 70822, 70822, 70666, 70660, 70666, 22], [22, 70662, 70656, 70656, 70662, 70830, 70835, 70840, 70840, 70830, 70835, 22]]"
1,"[[6, 70651, 70653, 70658, 70650, 70650, 70651, 70653, 70658, 6], [6, 70664, 70671, 70670, 70671, 70664, 70670, 6], [6, 70816, 70818, 70812, 70818, 70816, 70838, 70838, 70812, 6]]"
