Depot,Route
0,"[[22, 70656, 70656, 70666, 70660, 70662, 70660, 70666, 70662, 22], [22, 70650, 70651, 70658, 70650, 70658, 70651, 70835, 70838, 70840, 70830, 70838, 70840, 70835, 70830, 22]]"
1,"[[6, 70664, 70670, 70653, 70653, 70664, 70670, 70818, 70816, 70812, 70818, 70812, 70816, 6], [6, 70671, 70671, 70822, 70822, 6]]"
