Depot,Route
0,"[[22, 70662, 70656, 70666, 70656, 70662, 70666, 22], [22, 70840, 70830, 70835, 70840, 70830, 70835, 22]]"
1,"[[6, 70650, 70650, 6], [6, 70664, 70651, 70653, 70651, 70653, 70664, 70816, 70818, 70812, 70818, 70816, 70838, 70838, 70812, 6], [6, 70671, 70658, 70660, 70660, 70671, 70658, 6], [6, 70670, 70670, 70822, 70822, 6]]"
