Depot,Route
0,"[[6, 84925, 84925, 84997, 84997, 84992, 84992, 84970, 84973, 84970, 84973, 85088, 85088, 85027, 85027, 85139, 85051, 85051, 85157, 85139, 85157, 6], [6, 84966, 84966, 84982, 84982, 84983, 84983, 85077, 85077, 85096, 85096, 85113, 85083, 85083, 85173, 85113, 85167, 85167, 85200, 85173, 85200, 84996, 84996, 6], [6, 84903, 84904, 84904, 84903, 85009, 85009, 85022, 84980, 85013, 85013, 85022, 85069, 85069, 84980, 85072, 85072, 85108, 85108, 85101, 85101, 85210, 85163, 85163, 85210, 85252, 85252, 85241, 85241, 6], [6, 84907, 84937, 84920, 84907, 84920, 84937, 85020, 84989, 84989, 85065, 85065, 85020, 85115, 85090, 85090, 85061, 85135, 85115, 85135, 85061, 85197, 85183, 85197, 85193, 85193, 85183, 6], [6, 84887, 84898, 84898, 84887, 84917, 84917, 84929, 84964, 84929, 85016, 84964, 85016, 84993, 85032, 84993, 85032, 85082, 85142, 85082, 85142, 85121, 85121, 84990, 85201, 84990, 85000, 85201, 85000, 6], [6, 84914, 84914, 84967, 84984, 84967, 84984, 85029, 85029, 85021, 85021, 85099, 85099, 85064, 85064, 85144, 85098, 85098, 85144, 85204, 85207, 85204, 85207, 85226, 85205, 85205, 85226, 85247, 85248, 85247, 85251, 85251, 85248, 6], [6, 84893, 84889, 84889, 84910, 84910, 84893, 85037, 85037, 85050, 85050, 85063, 85084, 85084, 85063, 85134, 85134, 85133, 85133, 85182, 85206, 85182, 85206, 84987, 84987, 6], [6, 84974, 84974, 85033, 85033, 85079, 85074, 85074, 85079, 85094, 85067, 85130, 85067, 85130, 85094, 85127, 85202, 85127, 84857, 85202, 84857, 85238, 85238, 6], [6, 84941, 84979, 84941, 84979, 85015, 85015, 85076, 85076, 85038, 85038, 85164, 85164, 85177, 85141, 85141, 85177, 85209, 85211, 85198, 85196, 85196, 85209, 85198, 85211, 85245, 85245, 6], [6, 84884, 84886, 84884, 84886, 84927, 84932, 84932, 84935, 84936, 84936, 84935, 84927, 85066, 85066, 85106, 85080, 85106, 85080, 85165, 85165, 85171, 85151, 85155, 85155, 85171, 85151, 6], [6, 84959, 84924, 84968, 84921, 84924, 84959, 84921, 85017, 85017, 84968, 85031, 85031, 85125, 85132, 85132, 85125, 85215, 85215, 85203, 85203, 85249, 85249, 6], [6, 84891, 84888, 84891, 84888, 84916, 84956, 84916, 84956, 85008, 85008, 85058, 85058, 85078, 85086, 85062, 85086, 85062, 85078, 85145, 85145, 6]]"
1,"[[22, 84896, 84896, 84890, 84885, 84885, 84890, 84915, 84915, 85119, 85119, 85147, 85147, 85146, 85146, 22]]"
