Depot,Route
0,"[[22, 70660, 70653, 70671, 70671, 70653, 70660, 22], [22, 70830, 70838, 70838, 70830, 70822, 70822, 22], [22, 70662, 70656, 70656, 70662, 70840, 70835, 70840, 70812, 70835, 70812, 22]]"
1,"[[6, 70651, 70651, 70666, 70650, 70666, 70650, 6], [6, 70664, 70670, 70658, 70658, 70664, 70670, 70818, 70816, 70818, 70816, 6]]"
