Depot,Route
0,"[[22, 70656, 70656, 70671, 70666, 70666, 70671, 22], [22, 70650, 70660, 70650, 70660, 70830, 70838, 70835, 70840, 70838, 70840, 70830, 70835, 22]]"
1,"[[6, 70658, 70651, 70662, 70658, 70651, 70662, 70816, 70812, 70822, 70822, 70816, 70812, 6], [6, 70653, 70664, 70670, 70653, 70664, 70670, 6], [6, 70818, 70818, 6]]"
