Depot,Route
0,"[[22, 70651, 70671, 70670, 70671, 70651, 70670, 22], [22, 70840, 70830, 70835, 70838, 70835, 70830, 70840, 70838, 22], [22, 70664, 70658, 70653, 70653, 70658, 70664, 70818, 70812, 70822, 70822, 70816, 70818, 70812, 70816, 22], [22, 70662, 70666, 70666, 70662, 22]]"
1,"[[6, 70660, 70656, 70650, 70650, 70660, 70656, 6]]"
