Depot,Route,Vehicle
0,"[[6, 84970, 84979, 84979, 85016, 85013, 85013, 85016, 85065, 84970, 85065, 85079, 85113, 85079, 85113, 85080, 85080, 6], [6, 85009, 85009, 85008, 85008, 84983, 84983, 85099, 85099, 85141, 85066, 85066, 85121, 85121, 85141, 6], [6, 85203, 85203, 6], [6, 85031, 85031, 84997, 84997, 85074, 85082, 85074, 85082, 85098, 85098, 85083, 85083, 6], [6, 85022, 85022, 85090, 85115, 85069, 85069, 85115, 85090, 85164, 85127, 85127, 85164, 85177, 85215, 85177, 85204, 85204, 85215, 6], [6, 84924, 84903, 84903, 84907, 84937, 84907, 84937, 84924, 84980, 84992, 84992, 84993, 84980, 84993, 85072, 85072, 85151, 85145, 85145, 85151, 85205, 85205, 85247, 85247, 85241, 85241, 6], [6, 85050, 85050, 6], [6, 85249, 85249, 6], [6, 84914, 84914, 84956, 84956, 84973, 84973, 85064, 85064, 85027, 85108, 85027, 85108, 85125, 85125, 85196, 85196, 85211, 85000, 85000, 85211, 6], [6, 84989, 84989, 85171, 85171, 85201, 85167, 85167, 84990, 84990, 85201, 85238, 85238, 85245, 85226, 85226, 85245, 85252, 85252, 6], [6, 85197, 85197, 6], [6, 85139, 85139, 6], [6, 85248, 85248, 6], [6, 84982, 84982, 85142, 85051, 85094, 85051, 85142, 85094, 84996, 84996, 85207, 85207, 6], [6, 85037, 85037, 6], [6, 84890, 84890, 84916, 84916, 84974, 84974, 85033, 85033, 85038, 85084, 85062, 85062, 85084, 85096, 85096, 85038, 85088, 85088, 85119, 85119, 6], [6, 85032, 85032, 6], [6, 84896, 84921, 84896, 84941, 84925, 84941, 84925, 84920, 84920, 84921, 85017, 85017, 85058, 85058, 85067, 85029, 85029, 85067, 85134, 85134, 85147, 85147, 85173, 85173, 85163, 85163, 84987, 84987, 6], [6, 84889, 84910, 84910, 84889, 84967, 84984, 84967, 84984, 85015, 85015, 85077, 85086, 85077, 85086, 85101, 85078, 85078, 85165, 85165, 85101, 85200, 85200, 85209, 85198, 85209, 85198, 6], [6, 85251, 85251, 6], [6, 85063, 85063, 85106, 85106, 85130, 85155, 85157, 85155, 85130, 85144, 85144, 85157, 6], [6, 85132, 85182, 85182, 85133, 85133, 85132, 85193, 85193, 6], [6, 85061, 85076, 85076, 85183, 85061, 85146, 85146, 85210, 85183, 85210, 6], [6, 85202, 85202, 6], [6, 85206, 85206, 6], [6, 84884, 84887, 84904, 84904, 84887, 84884, 84932, 84932, 84936, 84935, 84936, 84935, 6], [6, 84885, 84891, 84885, 84915, 84915, 84891, 6], [6, 84886, 84898, 84886, 84898, 6], [6, 84893, 84888, 84893, 84888, 84927, 84927, 6], [6, 84917, 84929, 84964, 84929, 84917, 84968, 84964, 84968, 84857, 84857, 6], [6, 84959, 84959, 84966, 84966, 6]]","[1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2]"
1,"[[22, 85021, 85021, 22], [22, 85020, 85020, 22], [22, 85135, 85135, 22]]","[1, 1, 1]"
