Depot,Route
0,"[[22, 70658, 70653, 70664, 70653, 70658, 70664, 70816, 70812, 70818, 70818, 70816, 70812, 22], [22, 70650, 70660, 70650, 70660, 22], [22, 70840, 70835, 70830, 70838, 70835, 70830, 70840, 70838, 22]]"
1,"[[6, 70662, 70666, 70656, 70656, 70666, 70662, 6], [6, 70671, 70651, 70670, 70671, 70651, 70670, 70822, 70822, 6]]"
