Depot,Route,Vehicle
0,"[[6, 84966, 84970, 84925, 84966, 84925, 84970, 85050, 85050, 85090, 85090, 85101, 85101, 85155, 85155, 85173, 85163, 85173, 84987, 85163, 84987, 85215, 85215, 6], [6, 85086, 85079, 85086, 85027, 85027, 85079, 6], [6, 85119, 85119, 6], [6, 85037, 85037, 6], [6, 84904, 84903, 84924, 84921, 84903, 84920, 84920, 84921, 84924, 84904, 84959, 85013, 85013, 84959, 85029, 85029, 85067, 85082, 85108, 85108, 85082, 85067, 85125, 85193, 85125, 85193, 84996, 84996, 85241, 85200, 85200, 85238, 85238, 85241, 6], [6, 84927, 84927, 84968, 84989, 84968, 84989, 6], [6, 84886, 84887, 84886, 84887, 85009, 85021, 85021, 85009, 85074, 85074, 85088, 85098, 85065, 85088, 85065, 85098, 85134, 85134, 85197, 85197, 84990, 85000, 84990, 85000, 6], [6, 84896, 84896, 84973, 84973, 84967, 84984, 84967, 84984, 85064, 85064, 85099, 85099, 85072, 85072, 85076, 85076, 85132, 85141, 85141, 85132, 85210, 85201, 85201, 85210, 6], [6, 84917, 84929, 84929, 84917, 84992, 84992, 85020, 85022, 85063, 85022, 85020, 85051, 85051, 85063, 85130, 85139, 85130, 85139, 85203, 85203, 85209, 85226, 85209, 85245, 85245, 85226, 6], [6, 84982, 85008, 85008, 84983, 84983, 84982, 85083, 85058, 85058, 85115, 85115, 85083, 85121, 85171, 85167, 85167, 85121, 85171, 85177, 85177, 85204, 85204, 85247, 85252, 85247, 85252, 6], [6, 84891, 84914, 84914, 84891, 84937, 84907, 84907, 84937, 84993, 85062, 85096, 85096, 85062, 84993, 85080, 85080, 6], [6, 85211, 85211, 6], [6, 85206, 85206, 6], [6, 84964, 84974, 84974, 84980, 84964, 85031, 85031, 84980, 85106, 85113, 85113, 85106, 85165, 85151, 85151, 85165, 85127, 85127, 6], [6, 85147, 85094, 85133, 85157, 85094, 85133, 85147, 85157, 6], [6, 85249, 85249, 6], [6, 85248, 85248, 6], [6, 85145, 85145, 6], [6, 85202, 85202, 6], [6, 85251, 85251, 6], [6, 85038, 85038, 6], [6, 85198, 85198, 6], [6, 84888, 84888, 84890, 84890, 85016, 85016, 6], [6, 84884, 84898, 84898, 84884, 84932, 84932, 84936, 84935, 84936, 84935, 85142, 85066, 85066, 85142, 85207, 85207, 6], [6, 84857, 84857, 6]]","[2, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1,"[[22, 85017, 85017, 22], [22, 84893, 84893, 84915, 84916, 84915, 84916, 84941, 84979, 84941, 84979, 84956, 85015, 85015, 84956, 85033, 85033, 85084, 85084, 85069, 85069, 85061, 85061, 85183, 85183, 85182, 85182, 85196, 85164, 85164, 85196, 85205, 85205, 22], [22, 84885, 84889, 84885, 84910, 84889, 84910, 84997, 84997, 85078, 85032, 85077, 85032, 85078, 85077, 85144, 85144, 85146, 85146, 85135, 85135, 22]]","[1, 1, 2]"
