Depot,Route
0,"[[0, 51, 51, 0], [0, 71, 48, 48, 50, 50, 71, 96, 91, 91, 96, 0], [0, 38, 56, 94, 94, 56, 38, 0], [0, 27, 81, 61, 81, 61, 27, 0], [0, 42, 105, 105, 42, 0], [0, 22, 25, 74, 98, 98, 22, 25, 74, 0], [0, 21, 97, 15, 21, 97, 15, 0], [0, 18, 106, 106, 57, 83, 57, 18, 83, 0], [0, 102, 102, 95, 95, 41, 6, 41, 6, 0], [0, 49, 49, 66, 66, 0], [0, 75, 86, 86, 93, 75, 87, 93, 87, 0], [0, 47, 47, 33, 33, 4, 103, 103, 4, 0], [0, 59, 59, 92, 92, 53, 53, 0], [0, 7, 16, 16, 7, 85, 85, 0], [0, 26, 62, 67, 67, 62, 26, 0], [0, 84, 88, 23, 84, 23, 88, 0], [0, 52, 52, 101, 101, 68, 63, 63, 68, 0], [0, 99, 99, 2, 2, 0], [0, 39, 12, 12, 39, 0], [0, 3, 90, 3, 90, 89, 89, 0], [0, 5, 5, 0], [0, 55, 28, 28, 55, 80, 80, 0], [0, 29, 104, 54, 44, 29, 44, 54, 104, 0], [0, 82, 35, 35, 82, 43, 34, 34, 43, 0], [0, 65, 65, 58, 58, 0], [0, 76, 76, 45, 45, 0], [0, 24, 24, 37, 37, 0], [0, 69, 8, 8, 69, 0], [0, 72, 10, 77, 10, 77, 72, 0], [0, 36, 1, 1, 36, 0], [0, 40, 40, 9, 9, 46, 46, 78, 78, 0], [0, 79, 64, 73, 13, 73, 64, 79, 13, 0], [0, 32, 32, 31, 31, 0], [0, 100, 100, 0], [0, 17, 17, 60, 60, 0], [0, 19, 19, 0], [0, 11, 11, 70, 70, 14, 14, 0], [0, 20, 20, 0], [0, 30, 30, 0]]"
