Depot,Route
0,"[[6, 84887, 84887, 85013, 85013, 84982, 84982, 84983, 84983, 85106, 85080, 85080, 85165, 85106, 85165, 85196, 85196, 85177, 85211, 85211, 85177, 6], [6, 84966, 84941, 84966, 84941, 84964, 84929, 85008, 84929, 85008, 84964, 85069, 85029, 85069, 85029, 85098, 85098, 85133, 85133, 85155, 85151, 85155, 85151, 84990, 84990, 85198, 85198, 6], [6, 84914, 84925, 84914, 84925, 84997, 84997, 84979, 84979, 85022, 85067, 85022, 84993, 85067, 84993, 85142, 85051, 85051, 85142, 85164, 85164, 85182, 85182, 85163, 85163, 84857, 84857, 85249, 85249, 6], [6, 84896, 84904, 84903, 84921, 84924, 84896, 84903, 84904, 84924, 84920, 84920, 84921, 85021, 85027, 85021, 85027, 85058, 85058, 85078, 85078, 85146, 85146, 84996, 85201, 84996, 85201, 6], [6, 84989, 84989, 85031, 85031, 85082, 85082, 85088, 85061, 85061, 85135, 85135, 85088, 6], [6, 84886, 84884, 84884, 84886, 84932, 84927, 84932, 84935, 84936, 84936, 84935, 84927, 85032, 85032, 85079, 85086, 85079, 85086, 85115, 85115, 85125, 85125, 85183, 85183, 85193, 85193, 6], [6, 84980, 85063, 84992, 84992, 84980, 85083, 85084, 85063, 85084, 85083, 85121, 85121, 85206, 85215, 85215, 85200, 85200, 85206, 6], [6, 84898, 84898, 85096, 85096, 85113, 85094, 85141, 85141, 85157, 85113, 85094, 85157, 85226, 85226, 85251, 85247, 85241, 85241, 85251, 85247, 6], [6, 84959, 85016, 85016, 84959, 85017, 85017, 85108, 85108, 85139, 85132, 85173, 85173, 85139, 85132, 6], [6, 84937, 84907, 85009, 84907, 84937, 85009, 84974, 84974, 85066, 85066, 85171, 85171, 85000, 85202, 85000, 85202, 6], [6, 84917, 84917, 85038, 85038, 85062, 85074, 85074, 85062, 85127, 85127, 85145, 85167, 85167, 85145, 84987, 85209, 85209, 84987, 6], [6, 84891, 84893, 84888, 84893, 84891, 84888, 84915, 84915, 85015, 85015, 85064, 85064, 85134, 85134, 85119, 85119, 85203, 85203, 85207, 85207, 85210, 85210, 6], [6, 85101, 85101, 85238, 85238, 85245, 85252, 85248, 85245, 85252, 85248, 6]]"
1,"[[22, 84968, 85020, 84970, 84973, 84968, 84970, 84973, 85020, 22], [22, 84889, 84910, 84889, 84910, 84967, 84984, 84967, 84984, 85037, 85037, 85050, 85050, 85076, 85076, 85099, 85099, 85072, 85072, 85147, 85130, 85130, 85147, 85144, 85204, 85144, 85197, 85197, 85204, 85205, 85205, 22], [22, 84885, 84890, 84885, 84890, 84916, 84956, 84916, 84956, 85033, 85033, 85077, 85077, 85090, 85065, 85065, 85090, 22]]"
