Depot,Route
0,"[[22, 70664, 70658, 70660, 70660, 70658, 70664, 70822, 70822, 22], [22, 70650, 70656, 70650, 70656, 22], [22, 70662, 70666, 70666, 70662, 70818, 70816, 70812, 70818, 70816, 70812, 22], [22, 70671, 70671, 70840, 70835, 70830, 70838, 70835, 70830, 70840, 70838, 22]]"
1,"[[6, 70653, 70651, 70670, 70651, 70653, 70670, 6]]"
