Depot,Route
0,"[[22, 70671, 70651, 70670, 70671, 70651, 70670, 70818, 70812, 70816, 70818, 70812, 70816, 22], [22, 70666, 70662, 70666, 70662, 22], [22, 70660, 70656, 70650, 70656, 70660, 70650, 22], [22, 70835, 70838, 70830, 70840, 70838, 70835, 70830, 70840, 22]]"
1,"[[6, 70822, 70822, 6], [6, 70664, 70653, 70658, 70653, 70664, 70658, 6]]"
