Depot,Route
0,"[[22, 70650, 70650, 22], [22, 70656, 70660, 70656, 70660, 22], [22, 70670, 70664, 70671, 70671, 70664, 70670, 70818, 70816, 70812, 70818, 70816, 70812, 22]]"
1,"[[6, 70662, 70666, 70666, 70662, 70838, 70840, 70830, 70835, 70838, 70840, 70835, 70830, 6], [6, 70651, 70658, 70653, 70651, 70653, 70658, 70822, 70822, 6]]"
