Depot,Route
0,"[[22, 70651, 70658, 70664, 70664, 70658, 70651, 22], [22, 70671, 70671, 70840, 70666, 70840, 70662, 70666, 70662, 22], [22, 70656, 70650, 70656, 70650, 70653, 70653, 70818, 70816, 70818, 70835, 70816, 70835, 22]]"
1,"[[6, 70670, 70660, 70660, 70670, 70830, 70838, 70838, 70830, 6], [6, 70812, 70822, 70822, 70812, 6]]"
