Depot,Route
0,"[[22, 70660, 70656, 70660, 70656, 22], [22, 70650, 70650, 70658, 70835, 70835, 70658, 70816, 70838, 70830, 70838, 70830, 70816, 22], [22, 70651, 70651, 70840, 70812, 70812, 70840, 22]]"
1,"[[6, 70671, 70671, 70653, 70662, 70662, 70653, 6], [6, 70664, 70670, 70666, 70666, 70664, 70670, 70822, 70818, 70822, 70818, 6]]"
