Depot,Route,Vehicle
0,"[[6, 84907, 84907, 84967, 84967, 84959, 84959, 84983, 84983, 6], [6, 84914, 84914, 84921, 84921, 84910, 84910, 85037, 85031, 85031, 85076, 85076, 85037, 6], [6, 84887, 84904, 84896, 84896, 84904, 84887, 84917, 84917, 84974, 85008, 84982, 85008, 84982, 84974, 85032, 85032, 85082, 85077, 85077, 85067, 85082, 85098, 85088, 85098, 85067, 85088, 6], [6, 84886, 84884, 84886, 84884, 84929, 84929, 84935, 84936, 84936, 84935, 84964, 85065, 84964, 85065, 85027, 85108, 85027, 85108, 85147, 85133, 85133, 85147, 85182, 85182, 85202, 85202, 85200, 85200, 85248, 85248, 85249, 85249, 6], [6, 84888, 84888, 84920, 84920, 85009, 85017, 85021, 85017, 85021, 85009, 85033, 85033, 85066, 85066, 85115, 85164, 85115, 85164, 85177, 85198, 85177, 84987, 84987, 85198, 6], [6, 85020, 85016, 85020, 85058, 85013, 85058, 85013, 85016, 85051, 85113, 85051, 85074, 85074, 85113, 85167, 85145, 85167, 85145, 6], [6, 84893, 84889, 84889, 84893, 84916, 84916, 84973, 84941, 84973, 84941, 85015, 85015, 84980, 85038, 84980, 85101, 85038, 85141, 85096, 85096, 85141, 85157, 85101, 85157, 6], [6, 84968, 84903, 84903, 84968, 84966, 84966, 85029, 84937, 84937, 85069, 85029, 85069, 85099, 85099, 85090, 85090, 85146, 85146, 85163, 85163, 85210, 85207, 85207, 85210, 6], [6, 84925, 84979, 84925, 84979, 85022, 84989, 84989, 85022, 84993, 85062, 85062, 84993, 85142, 85106, 85106, 85171, 85142, 85171, 85209, 85197, 85197, 85209, 84990, 84990, 6], [6, 84885, 84891, 84885, 84915, 84915, 84891, 84984, 84984, 85050, 85050, 85064, 85064, 85125, 85119, 85125, 85119, 6], [6, 85130, 85130, 85155, 85155, 85173, 85201, 85201, 85173, 6], [6, 84898, 84898, 84927, 84932, 84932, 84927, 85083, 85086, 85083, 85144, 85144, 85086, 85061, 85061, 85196, 85196, 84996, 84857, 84857, 84996, 85238, 85238, 85252, 85241, 85241, 85252, 6], [6, 84890, 84890, 84956, 84956, 85084, 85063, 85094, 85063, 85084, 85079, 85079, 85094, 85165, 85165, 85193, 85203, 85193, 85203, 85226, 85226, 85215, 85215, 6], [6, 84924, 84924, 84997, 84997, 85132, 85183, 85183, 85151, 85132, 85211, 85151, 85211, 85000, 85000, 6], [6, 84970, 84970, 85072, 85072, 85135, 85134, 85134, 85135, 85204, 85204, 85205, 85205, 85245, 85251, 85251, 85245, 6], [6, 84992, 84992, 85139, 85121, 85121, 85139, 6], [6, 85078, 85078, 85080, 85080, 85127, 85127, 6], [6, 85206, 85206, 85247, 85247, 6]]","[1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1]"
1,[],[]
