Depot,Route
0,"[[22, 70653, 70664, 70670, 70653, 70664, 70670, 22], [22, 70835, 70658, 70651, 70835, 70658, 70651, 22]]"
1,"[[6, 70671, 70650, 70650, 70671, 6], [6, 70818, 70812, 70816, 70818, 70812, 70816, 6], [6, 70656, 70660, 70666, 70662, 70660, 70656, 70666, 70662, 70830, 70840, 70838, 70830, 70840, 70838, 6], [6, 70822, 70822, 6]]"
