Depot,Route
0,[]
1,"[[6, 70671, 70671, 70662, 70666, 70656, 70656, 70666, 70662, 70830, 70840, 70838, 70835, 70838, 70840, 70830, 70835, 6], [6, 70658, 70653, 70658, 70653, 6], [6, 70650, 70660, 70660, 70650, 6], [6, 70651, 70670, 70664, 70651, 70664, 70670, 70818, 70818, 6], [6, 70812, 70822, 70816, 70822, 70812, 70816, 6]]"
