Depot,Route
0,"[[6, 84896, 84896, 85022, 85013, 85058, 85013, 85022, 85058, 85063, 85096, 85079, 85079, 85096, 85063, 6], [6, 84889, 84914, 84914, 84889, 84916, 84916, 84966, 85029, 84966, 84989, 84989, 85029, 85076, 85031, 85031, 85076, 85125, 85125, 85141, 85141, 85142, 85142, 6], [6, 84886, 84898, 84898, 84886, 84927, 84927, 84983, 85033, 84983, 85033, 85074, 85077, 85066, 85066, 85074, 85077, 85147, 85147, 85144, 85183, 85183, 85144, 6], [6, 85027, 85027, 85090, 85108, 85108, 85090, 85113, 85094, 85113, 85094, 85204, 85204, 85206, 85200, 85206, 85200, 85245, 85248, 85247, 85245, 85248, 85247, 6], [6, 84921, 84921, 84997, 85009, 85017, 85017, 84997, 84979, 84979, 85067, 85009, 85067, 85064, 85064, 85171, 85121, 85121, 85211, 85171, 85209, 85209, 85211, 6], [6, 85016, 84992, 84992, 84993, 85016, 85078, 85078, 85086, 84993, 85086, 85182, 85130, 85130, 85198, 85207, 85198, 85207, 85182, 85163, 85163, 84990, 84990, 6], [6, 84887, 84887, 84910, 84967, 84910, 84967, 85015, 85015, 85037, 85037, 85099, 85099, 85134, 85193, 85193, 85134, 6], [6, 84941, 84941, 84982, 85008, 84974, 84974, 84982, 85008, 85062, 85038, 84980, 85038, 84980, 85062, 85051, 85051, 85165, 85106, 85106, 85165, 85202, 85202, 85226, 85249, 85249, 85226, 85241, 85241, 6], [6, 84917, 84917, 85082, 85084, 85083, 85083, 85084, 85082, 85139, 85139, 85203, 85203, 84857, 84857, 85000, 85000, 85238, 85238, 6], [6, 84924, 84924, 84903, 84904, 84968, 84904, 84903, 84925, 84973, 84968, 84925, 84973, 85050, 85050, 85088, 85088, 85101, 85101, 85155, 85173, 85173, 85155, 85205, 85205, 84987, 84987, 85251, 85252, 85251, 85252, 6], [6, 84885, 84890, 84885, 84915, 84890, 84915, 84956, 84956, 85065, 85065, 85146, 85146, 85164, 85132, 85164, 85177, 85177, 85132, 6], [6, 85032, 85032, 85080, 85080, 85145, 85151, 85151, 85145, 84996, 85201, 84996, 85201, 6], [6, 84929, 84929, 85157, 85133, 85133, 85157, 6], [6, 84893, 84891, 84888, 84893, 84891, 84888, 85119, 85119, 85127, 85127, 85167, 85167, 6], [6, 84959, 85020, 84959, 84937, 84937, 85020, 85115, 85115, 85210, 85196, 85196, 85215, 85215, 85210, 6]]"
1,"[[22, 84907, 84920, 84907, 84920, 85021, 84984, 84984, 85021, 22], [22, 84884, 84884, 84932, 84932, 84935, 84936, 84936, 84935, 84964, 84970, 84970, 84964, 85069, 85069, 85061, 85072, 85072, 85135, 85061, 85098, 85098, 85197, 85197, 85135, 22]]"
