Depot,Route
0,"[[22, 70653, 70658, 70664, 70671, 70671, 70653, 70658, 70664, 22]]"
1,"[[6, 70666, 70666, 6], [6, 70650, 70660, 70656, 70656, 70660, 70650, 70818, 70812, 70818, 70812, 6], [6, 70662, 70662, 70838, 70835, 70840, 70830, 70838, 70840, 70835, 70830, 6], [6, 70651, 70670, 70651, 70670, 70816, 70816, 70822, 70822, 6]]"
