Depot,Route
0,"[[22, 70670, 70651, 70651, 70670, 70662, 70662, 22], [22, 70660, 70650, 70656, 70656, 70660, 70650, 70816, 70812, 70835, 70812, 70816, 70835, 22], [22, 70666, 70666, 70840, 70838, 70830, 70838, 70840, 70830, 22]]"
1,"[[6, 70671, 70653, 70664, 70658, 70671, 70653, 70664, 70658, 6], [6, 70822, 70818, 70822, 70818, 6]]"
