Depot,Route
0,"[[0, 35, 35, 0], [0, 106, 106, 98, 98, 0], [0, 47, 47, 0], [0, 82, 82, 23, 23, 0], [0, 76, 76, 0], [0, 97, 4, 4, 97, 0], [0, 29, 29, 0], [0, 49, 49, 30, 87, 87, 30, 0], [0, 51, 51, 67, 58, 67, 58, 0], [0, 19, 101, 101, 19, 0], [0, 26, 42, 37, 42, 37, 70, 70, 26, 0], [0, 102, 102, 95, 95, 41, 41, 0], [0, 69, 69, 0], [0, 9, 9, 0], [0, 55, 38, 55, 38, 0], [0, 92, 92, 0], [0, 84, 11, 11, 6, 84, 6, 0], [0, 39, 61, 45, 61, 45, 39, 0], [0, 36, 5, 10, 77, 10, 5, 77, 103, 103, 36, 0], [0, 59, 59, 0], [0, 71, 48, 48, 71, 96, 91, 91, 96, 0], [0, 99, 99, 2, 2, 0], [0, 56, 56, 60, 60, 0], [0, 25, 25, 31, 31, 0], [0, 27, 81, 81, 27, 0], [0, 75, 86, 86, 32, 32, 75, 1, 1, 0], [0, 62, 62, 88, 88, 0], [0, 63, 63, 33, 33, 0], [0, 65, 65, 0], [0, 28, 74, 28, 74, 53, 53, 0], [0, 24, 24, 105, 105, 34, 34, 0], [0, 100, 50, 50, 100, 0], [0, 18, 57, 83, 57, 18, 83, 0], [0, 52, 52, 40, 94, 94, 73, 40, 73, 14, 14, 0], [0, 21, 68, 68, 21, 78, 78, 0], [0, 54, 44, 44, 54, 46, 46, 0], [0, 3, 8, 8, 3, 85, 85, 0], [0, 22, 79, 64, 22, 13, 64, 79, 13, 0], [0, 17, 17, 15, 15, 20, 20, 0], [0, 72, 66, 93, 66, 93, 72, 0], [0, 7, 16, 16, 43, 7, 43, 0], [0, 12, 12, 89, 89, 0], [0, 90, 90, 80, 80, 0], [0, 104, 104, 0]]"
