Depot,Route
0,"[[22, 70650, 70656, 70660, 70656, 70660, 70650, 70662, 70666, 70666, 70662, 70835, 70830, 70830, 70835, 70822, 70822, 22], [22, 70838, 70840, 70838, 70840, 22]]"
1,"[[6, 70651, 70653, 70658, 70653, 70658, 70651, 6], [6, 70664, 70671, 70670, 70671, 70664, 70670, 70812, 70818, 70816, 70818, 70812, 70816, 6]]"
