Depot,Route
0,"[[22, 70656, 70660, 70666, 70662, 70660, 70656, 70662, 70666, 22], [22, 70838, 70840, 70838, 70840, 22]]"
1,"[[6, 70671, 70658, 70670, 70671, 70658, 70670, 6], [6, 70653, 70653, 70835, 70830, 70830, 70835, 70818, 70818, 6], [6, 70664, 70651, 70650, 70650, 70651, 70664, 70822, 70816, 70812, 70822, 70816, 70812, 6]]"
