Depot,Route
0,"[[22, 70656, 70660, 70650, 70656, 70660, 70650, 22], [22, 70653, 70664, 70653, 70664, 70662, 70666, 70666, 70662, 70840, 70830, 70838, 70830, 70840, 70838, 22]]"
1,"[[6, 70651, 70658, 70670, 70651, 70658, 70670, 6], [6, 70835, 70835, 6], [6, 70671, 70671, 6], [6, 70822, 70818, 70816, 70822, 70812, 70812, 70816, 70818, 6]]"
