Depot,Route
0,"[[22, 70656, 70650, 70666, 70650, 70656, 70666, 22], [22, 70830, 70840, 70830, 70840, 22]]"
1,"[[6, 70658, 70651, 70653, 70664, 70651, 70653, 70658, 70664, 6], [6, 70671, 70662, 70671, 70662, 70835, 70838, 70838, 70835, 70822, 70822, 6], [6, 70670, 70660, 70660, 70670, 70812, 70818, 70816, 70818, 70812, 70816, 6]]"
