Depot,Route,Vehicle
0,"[[0, 39, 42, 42, 41, 40, 39, 41, 40, 0], [0, 18, 20, 18, 19, 20, 19, 0], [0, 17, 17, 0], [0, 10, 10, 0], [0, 8, 8, 32, 32, 0], [0, 5, 5, 6, 6, 0], [0, 9, 9, 0], [0, 45, 45, 0], [0, 37, 35, 35, 37, 0], [0, 33, 34, 33, 36, 36, 34, 0], [0, 11, 11, 0], [0, 23, 22, 23, 22, 0], [0, 48, 48, 0], [0, 15, 15, 16, 16, 26, 26, 38, 38, 28, 28, 0], [0, 3, 1, 13, 13, 1, 3, 0], [0, 21, 21, 4, 2, 4, 2, 0], [0, 7, 7, 14, 14, 0], [0, 51, 50, 51, 50, 49, 49, 52, 52, 53, 53, 0], [0, 24, 24, 25, 25, 0], [0, 31, 31, 30, 29, 29, 30, 27, 27, 0], [0, 47, 12, 47, 12, 0], [0, 44, 46, 44, 46, 0], [0, 43, 43, 0]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
