Depot,Route
0,"[[22, 70656, 70656, 22], [22, 70671, 70653, 70651, 70671, 70651, 70653, 22], [22, 70662, 70666, 70662, 70666, 22], [22, 70650, 70664, 70658, 70650, 70664, 70658, 22], [22, 70838, 70835, 70840, 70838, 70835, 70840, 22]]"
1,"[[6, 70670, 70660, 70660, 70670, 70818, 70822, 70822, 70818, 6], [6, 70816, 70812, 70830, 70812, 70816, 70830, 6]]"
