Depot,Route,Vehicle
0,"[[22, 70671, 70671, 70660, 70656, 70660, 70656, 22], [22, 70658, 70664, 70658, 70664, 70812, 70816, 70816, 70838, 70812, 70838, 22], [22, 70662, 70666, 70666, 70662, 22]]","[1, 1, 1]"
1,"[[6, 70653, 70670, 70651, 70651, 70653, 70670, 70818, 70818, 70840, 70830, 70835, 70840, 70830, 70835, 6], [6, 70650, 70650, 6], [6, 70822, 70822, 6]]","[1, 1, 1]"
