Depot,Route
0,"[[22, 70651, 70653, 70662, 70653, 70651, 70662, 70816, 70816, 22], [22, 70660, 70656, 70666, 70660, 70656, 70666, 70830, 70840, 70838, 70835, 70838, 70840, 70830, 70835, 22]]"
1,"[[6, 70670, 70650, 70650, 70670, 70818, 70822, 70812, 70822, 70818, 70812, 6], [6, 70671, 70664, 70658, 70671, 70664, 70658, 6]]"
