Depot,Route
0,"[[22, 70660, 70660, 70658, 70651, 70658, 70651, 22], [22, 70671, 70671, 70822, 70822, 22], [22, 70670, 70653, 70664, 70653, 70664, 70670, 70812, 70838, 70840, 70840, 70838, 70812, 22]]"
1,"[[6, 70818, 70818, 70816, 70816, 6], [6, 70650, 70656, 70666, 70650, 70656, 70666, 70835, 70830, 70830, 70662, 70662, 70835, 6]]"
