Depot,Route,Vehicle
0,"[[0, 39, 42, 42, 41, 40, 39, 41, 40, 43, 43, 0], [0, 8, 8, 7, 10, 10, 9, 9, 7, 0], [0, 31, 31, 30, 29, 32, 29, 30, 32, 0], [0, 17, 18, 17, 20, 18, 19, 20, 21, 21, 19, 0], [0, 48, 45, 47, 45, 44, 46, 44, 48, 46, 47, 0], [0, 51, 50, 51, 50, 49, 49, 52, 52, 53, 53, 0], [0, 33, 37, 35, 34, 35, 37, 33, 36, 36, 34, 38, 38, 0], [0, 11, 11, 15, 15, 16, 12, 13, 16, 14, 14, 13, 12, 0], [0, 23, 22, 23, 22, 24, 24, 25, 25, 28, 28, 27, 27, 26, 26, 0], [0, 5, 3, 5, 6, 6, 1, 4, 2, 4, 2, 1, 3, 0]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
