Depot,Route
0,"[[22, 70660, 70650, 70660, 70650, 22], [22, 70840, 70835, 70838, 70830, 70838, 70840, 70835, 70830, 22]]"
1,"[[6, 70664, 70658, 70651, 70671, 70651, 70671, 70658, 70664, 70818, 70818, 6], [6, 70653, 70670, 70653, 70670, 6], [6, 70656, 70666, 70662, 70666, 70656, 70662, 70822, 70812, 70816, 70822, 70816, 70812, 6]]"
