Depot,Route
0,"[[22, 70670, 70658, 70658, 70670, 70812, 70822, 70816, 70822, 70812, 70816, 22], [22, 70650, 70662, 70662, 70650, 22]]"
1,"[[6, 70660, 70666, 70656, 70660, 70656, 70666, 70838, 70840, 70835, 70830, 70838, 70840, 70835, 70830, 6], [6, 70671, 70664, 70653, 70651, 70671, 70651, 70653, 70664, 70818, 70818, 6]]"
