Depot,Route
0,"[[22, 70840, 70835, 70830, 70838, 70835, 70830, 70840, 70838, 22], [22, 70670, 70664, 70658, 70658, 70664, 70670, 70818, 70822, 70812, 70822, 70818, 70812, 22]]"
1,"[[6, 70671, 70651, 70671, 70651, 6], [6, 70650, 70666, 70660, 70660, 70650, 70662, 70666, 70662, 6], [6, 70653, 70656, 70656, 70653, 70816, 70816, 6]]"
