Depot,Route
0,"[[22, 70664, 70658, 70653, 70653, 70658, 70664, 70812, 70822, 70816, 70822, 70812, 70816, 22], [22, 70662, 70666, 70666, 70662, 70835, 70830, 70840, 70838, 70838, 70835, 70830, 70840, 22]]"
1,"[[6, 70656, 70650, 70660, 70650, 70656, 70660, 6], [6, 70651, 70670, 70671, 70671, 70651, 70670, 70818, 70818, 6]]"
