Depot,Route
0,[]
1,"[[6, 70658, 70658, 6], [6, 70656, 70660, 70650, 70656, 70660, 70650, 70662, 70666, 70666, 70662, 70840, 70830, 70838, 70835, 70838, 70840, 70830, 70835, 6], [6, 70664, 70651, 70670, 70651, 70664, 70670, 70812, 70822, 70816, 70822, 70812, 70816, 6], [6, 70671, 70653, 70671, 70653, 70818, 70818, 6]]"
