Depot,Route
0,"[[22, 70651, 70651, 22], [22, 70650, 70650, 22]]"
1,"[[6, 70660, 70656, 70662, 70656, 70660, 70662, 70816, 70822, 70818, 70812, 70818, 70822, 70812, 70816, 6], [6, 70653, 70658, 70670, 70653, 70658, 70670, 6], [6, 70671, 70666, 70664, 70671, 70664, 70666, 70830, 70838, 70835, 70840, 70838, 70835, 70830, 70840, 6]]"
