Depot,Route
0,"[[22, 70650, 70650, 70662, 70671, 70662, 70671, 22], [22, 70660, 70651, 70651, 70666, 70656, 70660, 70656, 70666, 70830, 70838, 70840, 70835, 70838, 70835, 70830, 70840, 22]]"
1,"[[6, 70822, 70822, 70670, 70670, 70812, 70816, 70818, 70812, 70816, 70818, 6], [6, 70653, 70664, 70658, 70653, 70664, 70658, 6]]"
