Depot,Route
0,"[[22, 70664, 70670, 70658, 70658, 70664, 70670, 22], [22, 70656, 70666, 70662, 70656, 70662, 70666, 22], [22, 70650, 70660, 70650, 70660, 70830, 70840, 70835, 70838, 70835, 70830, 70840, 70838, 22]]"
1,"[[6, 70653, 70671, 70651, 70671, 70651, 70653, 6], [6, 70822, 70822, 6], [6, 70816, 70812, 70818, 70812, 70816, 70818, 6]]"
