Depot,Route
0,[]
1,"[[6, 70658, 70653, 70664, 70650, 70650, 70653, 70658, 70664, 70816, 70812, 70818, 70818, 70816, 70812, 6], [6, 70660, 70656, 70666, 70662, 70660, 70656, 70666, 70662, 70840, 70838, 70830, 70835, 70838, 70840, 70830, 70835, 6], [6, 70651, 70671, 70670, 70671, 70651, 70670, 70822, 70822, 6]]"
